Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Engagement_Score,Contactability_Score,Lead_Score
1,3,0,0,1,2.0,1495,2.0,12,12,8,10,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,2990.0,1,0.9641321126244088
1,3,0,0,1,4.0,1701,4.0,12,12,11,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,6804.0,1,0.9653025570842712
1,1,0,0,1,2.0,1659,2.0,5,12,9,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,3318.0,1,0.9467366847985127
0,3,0,0,1,8.0,1036,4.0,12,12,8,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,8288.0,1,0.9572990727720704
1,3,0,0,1,3.0,1637,3.0,5,12,1,10,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,4911.0,1,0.9370721949732164
1,3,0,0,1,4.0,1081,4.0,12,12,5,1,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4324.0,1,0.9424434144000676
0,3,0,0,1,3.0,1490,3.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4470.0,1,0.9693706706173384
1,3,0,0,1,4.0,429,4.0,12,12,18,3,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,1716.0,1,0.9527350554181035
0,6,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.84464671985465
1,1,0,0,1,5.0,1540,2.5,5,12,11,9,6,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,7700.0,1,0.9736219542918447
1,3,0,0,1,6.0,1027,3.0,10,12,11,8,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,13.0,20.0,0,1,10,6162.0,1,0.8776575631427076
1,1,0,0,1,4.0,1225,4.0,12,12,11,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4900.0,1,0.9586933203134206
1,3,0,0,1,3.0,1270,3.0,12,12,12,10,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,3810.0,1,0.9621145465283977
1,3,0,0,1,4.0,874,4.0,12,12,15,9,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,3496.0,1,0.9809269101865083
2,10,0,0,1,0.0,0,0.0,3,36,16,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,0,2,0.0,1,0.8373941059730348
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9837196304813622
1,7,0,0,1,7.0,1549,7.0,12,12,8,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,10843.0,1,0.9511588216559217
1,7,0,0,1,5.0,1019,5.0,12,12,6,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,5095.0,1,0.974536804946368
1,3,0,0,1,4.0,2111,4.0,12,12,5,5,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,8444.0,1,0.9443319814961575
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
0,7,1,0,1,2.0,1049,2.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2098.0,0,0.7096011334902947
0,3,0,0,1,2.0,1520,2.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3040.0,1,0.834559988105984
1,1,0,0,1,6.0,954,3.0,5,12,8,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,1,8,5724.0,1,0.8360499676056815
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
2,10,0,0,1,0.0,0,0.0,12,36,8,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9719037758258473
0,3,0,0,1,2.0,1871,1.0,12,12,2,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,3742.0,1,0.9667079211389782
0,7,0,0,1,6.0,1028,6.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,6168.0,1,0.7380202637701526
1,3,0,0,1,3.0,1010,3.0,12,12,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3030.0,1,0.7946101270938815
0,7,0,0,1,2.0,1106,2.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2212.0,1,0.7492527884677455
1,3,0,0,1,10.0,155,5.0,12,12,2,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,1550.0,1,0.9273807561992455
1,1,0,0,1,2.0,1683,2.0,12,12,1,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3366.0,1,0.9664688959456208
2,10,0,0,1,0.0,0,0.0,5,36,8,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.9549102848161232
2,10,0,0,1,4.0,1144,1.33,10,12,5,10,6,1,0,0,0,0,0,0,0,0,3,2,0,0,2,1,14.0,17.0,0,0,10,4576.0,1,0.9431013977170033
1,3,0,0,1,3.0,872,3.0,14,12,6,6,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,13,2616.0,1,0.944257705048988
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
1,1,1,0,1,2.0,837,2.0,2,12,11,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,8,1674.0,0,0.7837871871424198
0,6,0,0,1,0.0,0,0.0,12,36,5,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.97031521545985
0,7,0,0,1,3.0,1757,1.5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,5271.0,1,0.7916111013074127
1,1,0,0,1,2.0,1108,2.0,5,12,2,7,5,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0.0,0.0,0,1,8,2216.0,1,0.7129083572569305
1,3,0,0,1,4.0,1049,4.0,12,12,8,1,5,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.0,0.0,0,0,12,4196.0,1,0.761329750873727
1,3,0,0,1,5.0,763,5.0,12,12,8,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3815.0,1,0.7599511243192086
1,1,0,0,1,3.0,1500,3.0,0,12,11,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,18.0,0,1,8,4500.0,1,0.8584864401204676
1,7,0,0,1,6.0,1183,3.0,5,12,18,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,1,4,7098.0,1,0.8610636239342991
1,3,0,0,1,2.0,1585,2.0,12,12,8,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3170.0,1,0.7991714065342201
1,1,0,0,1,2.0,1486,2.0,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,2972.0,1,0.9530044242420133
0,3,0,0,1,5.0,567,2.5,5,12,10,8,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,2835.0,1,0.9018356527119059
0,3,1,0,1,2.0,840,2.0,2,12,7,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,1,3,16.0,12.0,0,0,1,1680.0,0,0.8715887773505204
2,13,1,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0.0,0.0,0,0,12,0.0,0,0.9222344498324665
2,10,1,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,0,0.9514057058467137
2,15,0,0,1,1.0,846,1.0,10,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,8,846.0,1,0.9575199384150088
0,3,0,0,1,3.0,1199,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3597.0,1,0.9026121839981482
1,1,0,0,1,3.0,206,3.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,618.0,1,0.7682881494612637
1,3,0,0,1,3.0,170,3.0,12,12,18,8,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,510.0,1,0.9122717983406039
1,3,0,0,1,7.0,894,3.5,12,12,10,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,6258.0,1,0.8236915619293856
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9805679882959433
2,10,0,0,1,0.0,0,0.0,7,12,8,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,19.0,0,1,8,0.0,1,0.8903588690091269
1,1,0,0,1,2.0,1585,2.0,12,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3170.0,1,0.9753834193619276
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9805679882959433
1,3,0,0,1,4.0,905,4.0,12,12,9,7,5,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.0,0.0,0,1,12,3620.0,1,0.7436133793025137
1,1,0,0,1,3.0,112,3.0,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,336.0,1,0.780104950497373
1,1,0,0,1,19.0,312,2.38,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,5928.0,1,0.8063464794131978
1,7,0,0,1,8.0,914,2.67,5,12,19,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,7312.0,1,0.9446100087625746
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.9020871772315955
2,10,0,0,1,0.0,0,0.0,5,36,8,7,2,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9412532113996392
1,3,0,0,1,9.0,87,4.5,12,12,5,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,783.0,1,0.8220002221765711
2,15,0,0,1,0.0,0,0.0,12,36,8,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9574130781022192
1,1,0,0,1,4.0,1237,2.0,12,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,4948.0,1,0.9813045363411098
1,3,0,0,1,3.0,1590,3.0,12,12,9,4,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,12,4770.0,1,0.9694624493327307
2,15,0,0,1,0.0,0,0.0,3,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,2,0.0,1,0.8948497375431415
1,3,0,0,1,4.0,709,4.0,10,12,7,8,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,8,2836.0,1,0.9319826283287
1,1,0,0,1,3.0,89,3.0,5,12,13,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,267.0,1,0.7081493694076074
2,10,0,0,1,0.0,0,0.0,12,36,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9713694027631695
0,6,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.8508462394383755
1,1,0,0,1,2.0,1680,2.0,12,12,8,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,3360.0,1,0.9557402576732957
0,6,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.8508462394383755
1,3,0,0,1,8.0,1620,4.0,5,12,1,3,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,12960.0,1,0.9443835437356928
1,7,0,0,1,7.0,845,7.0,3,12,11,4,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,2,5915.0,1,0.924476486962367
1,1,0,0,1,3.0,1101,3.0,12,12,2,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,1,12,3303.0,1,0.96010453070745
1,3,0,0,1,2.0,1507,2.0,12,12,18,9,5,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.0,0.0,0,0,12,3014.0,1,0.7760312510889412
1,7,0,0,1,8.0,387,8.0,12,12,2,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,1,12,3096.0,1,0.8661059120512127
1,1,0,0,1,2.0,1380,2.0,12,12,11,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2760.0,1,0.7426705579564247
1,1,0,0,1,5.0,1880,5.0,5,12,2,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,1,4,9400.0,1,0.9524585528279509
1,1,0,0,1,10.0,568,5.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,5680.0,1,0.9025378263787199
1,1,0,0,1,4.0,30,2.0,5,12,1,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,120.0,1,0.7933507603246815
2,10,0,0,1,0.0,0,0.0,12,36,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9935547411215484
2,10,0,0,1,0.0,0,0.0,12,36,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.993566516424529
2,10,0,0,1,0.0,0,0.0,12,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9935547411215484
2,10,0,0,1,0.0,0,0.0,12,36,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9935547411215484
2,10,0,0,1,0.0,0,0.0,12,36,9,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.993438462051781
2,10,0,0,1,0.0,0,0.0,12,36,13,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,8,0.0,1,0.9789712390721569
2,10,0,0,1,0.0,0,0.0,3,36,5,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,2,0.0,1,0.9613312420911241
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8476471095291918
2,10,0,0,1,0.0,0,0.0,12,36,1,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.983941872080162
2,10,0,0,1,0.0,0,0.0,12,36,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.993024761667658
2,10,0,0,1,0.0,0,0.0,12,36,2,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.993566516424529
2,10,0,0,1,0.0,0,0.0,12,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9935547411215484
2,10,0,0,1,0.0,0,0.0,12,36,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.993566516424529
1,1,0,0,1,2.0,1486,2.0,12,12,9,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,2972.0,1,0.955756077187078
2,10,0,0,1,0.0,0,0.0,12,36,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.993024761667658
1,7,0,0,1,4.0,1189,4.0,12,12,2,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4756.0,1,0.9804791895675831
0,3,0,0,1,2.0,1177,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2354.0,1,0.8875920227003526
0,7,0,0,1,4.0,918,2.0,10,12,15,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,3,15.0,12.0,0,0,10,3672.0,1,0.9828898683679654
1,1,0,0,1,3.0,1105,3.0,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,3315.0,1,0.7704912271781806
0,7,0,0,1,8.0,1651,8.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,13208.0,1,0.9665401858489437
1,1,0,0,1,4.0,773,4.0,5,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,4,3092.0,1,0.9107389058900085
0,7,0,0,1,2.0,1198,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2396.0,1,0.8604999423365615
1,1,0,0,1,2.0,1598,2.0,12,12,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3196.0,1,0.9771309624754937
2,13,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.849183800586062
0,3,0,0,1,2.0,1378,2.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2756.0,1,0.8151859374179251
0,7,0,0,1,4.0,976,4.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3904.0,1,0.8462292543709526
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.9360985196379293
0,3,0,0,1,3.0,1341,3.0,12,12,8,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,4023.0,1,0.9754032941560494
1,3,0,0,1,5.0,1826,2.5,5,12,11,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,9130.0,1,0.9458729157282807
0,3,0,0,1,3.0,815,1.5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2445.0,1,0.8365906931612048
1,3,0,0,1,5.0,1411,5.0,12,12,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,7055.0,1,0.7599739120062364
1,3,0,0,1,7.0,1010,2.33,12,12,17,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,7070.0,1,0.958560001050333
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.9020871772315955
2,13,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.8878339705738922
2,10,0,0,1,3.0,1678,3.0,5,36,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,5034.0,1,0.9588013952407044
1,1,0,0,1,7.0,1164,7.0,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,8148.0,1,0.7895138367146254
0,3,0,0,1,3.0,1510,3.0,5,12,19,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,4530.0,1,0.9455495094837678
2,10,0,0,1,0.0,0,0.0,12,36,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9713694027631695
1,1,0,0,1,8.0,1255,8.0,5,12,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,1,4,10040.0,1,0.9743386296974613
2,13,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9713174369709623
1,1,0,0,1,4.0,1502,2.0,12,12,2,4,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,6008.0,1,0.9839808567221549
0,7,0,0,1,7.0,1237,7.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,8659.0,1,0.9634011990167834
0,3,0,0,1,2.0,1310,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,2620.0,1,0.9481976884396466
0,7,0,0,1,2.0,253,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,506.0,1,0.7707452321080619
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
2,10,0,0,1,0.0,0,0.0,12,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9935547411215484
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
1,1,0,0,1,4.0,1388,4.0,12,12,13,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,5552.0,1,0.9597194248248188
1,3,0,0,1,7.0,1398,3.5,12,12,12,10,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,9786.0,1,0.9783189479022677
1,1,0,0,1,2.0,1007,2.0,12,12,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,2014.0,1,0.9619741801932064
1,1,0,0,1,3.0,1383,3.0,12,12,17,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,4149.0,1,0.9550268768315554
1,1,0,0,1,4.0,1005,1.33,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,4020.0,1,0.8175643075433513
1,1,0,0,1,5.0,803,2.5,12,12,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,4015.0,1,0.9753517947066414
1,1,0,0,1,2.0,1321,2.0,5,12,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,2642.0,1,0.9707648054568283
1,1,0,0,1,2.0,41,2.0,5,12,2,9,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,82.0,1,0.7715599845117771
1,3,0,0,1,4.0,1115,4.0,10,12,11,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,8,4460.0,1,0.9465658197594936
0,3,0,0,1,2.0,916,2.0,5,12,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,1832.0,1,0.9234171098298628
2,15,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9302853131858927
1,3,0,0,1,5.0,1436,5.0,5,12,12,4,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,7180.0,1,0.9563091536961319
1,1,0,0,1,4.0,913,4.0,5,12,3,7,4,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,4,3652.0,1,0.9155230469103838
0,6,0,0,1,0.0,0,0.0,9,36,16,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.7557767467653876
1,1,0,0,1,4.0,1192,4.0,12,12,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,4768.0,1,0.7822534953472379
2,10,0,0,1,0.0,0,0.0,5,36,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9407593980301909
0,6,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.7932394305447683
2,10,0,0,1,3.0,1076,1.0,7,12,5,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,1,8,3228.0,1,0.9493076037330114
1,3,0,0,1,2.0,1236,2.0,12,12,1,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,2472.0,1,0.9549435577993809
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
2,10,0,0,1,3.0,1672,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,8,5016.0,1,0.9828803318619447
